a,b,Y
0.16513370007340986,0.07113952727872175,0
0.0113240087648504,0.0021422169473558103,0
0.15823729799704717,-0.08067207387822915,0
0.09968372240503226,0.07844778535416112,0
0.09162869436099746,0.10369555202637762,0
-0.16395495155589637,0.11911579758421667,0
-0.02087025910871782,-0.18810250447388577,0
0.09432412278177178,-0.0408995519949161,0
-0.03914452381657017,-0.06415215831344924,0
0.13064100150758448,0.08581704754625327,0
0.08734995950681884,-0.03516623866634507,0
0.15286876980682063,-0.09013771182533245,0
0.057436995858617494,-0.009925630067015814,0
0.11941138693705666,0.005266842817980814,0
-0.05431653492775332,0.017702886298788034,0
0.09089945302419412,-0.11272192110226716,0
0.05741091529637924,-0.08407571156189043,0
0.031927729927916815,-0.04259243640658525,0
-0.17031843504145303,-0.08803020980012369,0
0.018484172400740528,-0.17177986229863892,0
-0.047658000393025424,-0.11835101980146012,0
0.0003012775335575256,0.1644725448979625,0
0.05384388136663981,0.15670987280347215,0
0.011784597052528099,-0.10073515423406545,0
0.009547621901971365,0.07740982926753494,0
-0.030819080030820085,0.04861911124461878,0
-0.2168556095104025,0.0886399498434795,0
0.004473676668884464,-0.04369040614474461,0
0.2489078876873867,-0.07670461132716139,0
0.03583291295688908,0.018540306449371498,0
-0.13592095291812734,-0.12164514086476177,0
0.02086613749985507,-0.06260279743402167,0
-0.056820535139192156,-0.062047359784824486,0
-0.01365615241619852,-0.015914838378505256,0
0.0014646196157467634,0.09830161176144227,0
-0.03517134538939457,0.043134080773743755,0
0.2068822661835509,0.19252767803481202,0
-0.07952019405556358,0.005389265959649119,0
-0.03813398597563569,-0.0758354513065631,0
0.11588451149260602,-0.08418369495644894,0
-0.04209052382814332,-0.014317520339363727,0
-0.12886459198713893,-0.003781234125862856,0
0.1414197431326659,0.12724085849623878,0
-0.0013029274289373574,0.13268114543603526,0
0.10565670705733948,0.026911454758697315,0
0.01309113463717658,0.17964008705792878,0
0.1190134274822629,0.013433968212815273,0
-0.09183308677957513,0.09370416271702152,0
0.0468839113096933,0.00673250837497591,0
