a,b,Y
0.001338520592259421,-0.030923202344329354,0
0.061761982742503996,0.010827800325073161,0
0.004711596992964393,-0.04556763119649992,0
0.005832414840975978,-0.17915143936192188,0
0.07146140686825068,-0.06323088334074438,0
-0.10767238474686058,0.10009003783002551,0
-0.16338059644537767,-0.08262331073149061,0
-0.04301854587777773,-0.10119535378099226,0
0.19102999340364604,0.0036786377660186324,0
0.0049725064271962495,-0.07082733021042296,0
0.07027319888653757,-0.0742872933022632,0
-0.03365150919512162,-0.20191939479271448,0
0.056549040247819794,-0.06697654594736684,0
-0.02329483247069817,-0.06684518494351867,0
-0.10026263138537828,-0.020426250918739734,0
0.0007849099676999583,-0.04552908223188937,0
-0.038588263479070836,-0.2143841380873937,0
-0.014656383617174218,-0.022555897758926725,0
-0.08420122346336326,-0.11627721972065748,0
-0.07545584014434192,0.1475181100165081,0
0.06743618604509143,0.16964665089504094,0
-0.13543141481734872,-0.07994350291890781,0
0.0007263519843729724,-0.05250928175397196,0
-0.13976545914757918,-0.04875711803141493,0
0.028097375543590417,0.012507477083356582,0
-0.07799304364549232,-0.018563292682732116,0
-0.1349600051697374,0.1411195487058321,0
0.030494421060254812,-0.03324046143578371,0
-0.02430605510114577,-0.13739561302968437,0
0.07094635857533049,0.09089211244984807,0
0.06970866423415249,0.033991042721686696,0
-0.03552900375712776,0.09835306522091009,0
-0.12293006872813411,0.15654944797846754,0
-0.05862636424251058,-0.06715195561291103,0
0.10574214811439703,0.005343816944848862,0
0.047605421484727635,-0.06807524955511117,0
-0.03635099610348433,0.19438995617850918,0
-0.005675360530498386,-0.04582637892856652,0
0.031830487513818555,-0.16493573449950993,0
0.061251870985300966,-0.04600285128997941,0
-0.18330493456921426,-0.17730209731620808,0
-0.19854247319600896,0.0375536745895035,0
-0.04539462699125152,0.20056049199637835,0
-0.03227439629059137,-0.0830759329064504,0
0.11256438999252155,-0.11630625691895069,0
-0.03405647267640448,-0.10483739292941237,0
0.0216677155011632,-0.09887070159606978,0
0.10543981973038721,-0.054186288983310654,0
-0.04511913053699157,-0.13726184083767232,0
-0.12450090090765945,0.02474178968650385,0
-0.03946021529119426,0.19904975281273368,0
-0.05214317607930832,-0.15060333815133373,0
-0.041874241651371276,-0.22514531179824182,0
-0.04970544167574147,-0.026602815416198647,0
-0.05363013307845724,0.04704686822525678,0
-0.12113747389811491,0.008566082534643664,0
0.16057059727592665,-0.09936010029549307,0
0.03954193759925033,-0.004512878985726135,0
-0.09209363301753148,0.15308321122076557,0
-0.13707598676564378,-0.14690964897919417,0
-0.03339609107484908,0.06279004465403709,0
-0.21896574443335903,-0.00189429679032396,0
0.10584396583822256,-0.02211241913333421,0
0.04669057513720306,-0.12783567803347692,0
-0.09536343075067073,-0.26908628010051727,0
0.044515756967669844,-0.11863009391413559,0
0.017913318658961026,0.2116400225761701,0
-0.12915010572183372,-0.17203925135395304,0
0.009710942746514855,-0.18029437762885706,0
0.12574780554227194,-0.12908054741026986,0
0.10881555177484192,0.0709130570102588,0
0.013100907661661452,0.03524647185248095,0
-0.054043018748389904,0.10323330550631059,0
-0.005988404561276699,-0.16873295153771678,0
-0.08711182214965944,-0.013241849317068236,0
0.25767643022780534,-0.06737481532230956,0
-0.10012393454489577,-0.1281069330422175,0
0.02300762924231165,0.019096967539216275,0
0.050535821187747715,0.06547855197271775,0
-0.02405369065458222,-0.0590636727102054,0
-0.038806145459844406,0.19338623717326284,0
0.09960749079638773,0.07618225389696694,0
0.15089399922491845,0.06013830058172005,0
0.08653482196926335,-0.020200029176265087,0
-0.00903354747747126,-0.21871508892788982,0
0.06575244417720505,0.1353918528467499,0
0.12591349287063622,0.022265340187825992,0
0.1428319164423923,-0.13493465708303887,0
-0.12647469214638196,-0.07743638624502054,0
0.0327178515813099,-0.0855962516572354,0
0.31294826570690765,0.07211664446748567,0
-0.01599485174065687,-0.009067844546583853,0
0.13109932415494044,-0.05815701984952659,0
0.06595150605791626,0.08705141770368605,0
-0.08859026091662904,0.04105040904683626,0
-0.051525970619619325,-0.07894112247858687,0
-0.09337265090415149,-0.1145056839717396,0
0.21451434895724808,-0.04193339503527948,0
0.12946715911166512,-0.27727020604123626,0
0.08651594912007361,0.1941226127982286,0
0.3031262237143341,-0.349375615138368,1
-0.19824322797563396,-0.5018427677489705,1
0.6072487790657318,-0.21983972206964603,1
0.46448102676743336,-0.36094085501682516,1
0.5161232731844793,0.22732227408560848,1
0.4927510044425789,0.36153514132680803,1
-0.18902728247932726,0.5584306594048,1
0.24567145980990535,-0.4693934411790388,1
0.5360014055827695,-0.28337635817177065,1
-0.573884999157841,-0.3173986458214738,1
0.4956089044464452,-0.14569179198510632,1
0.30656013032844887,0.35462675624760825,1
0.44905040063479484,0.12329947212647954,1
0.4742767108818076,0.3688515075394181,1
-0.6148247184607843,0.18652848119120308,1
-0.48738456287979737,-0.16554073648663048,1
-0.52863822501376,0.5467401691246246,1
-0.5197979855342145,-0.4121848419061402,1
0.520835738728894,-0.4678015659614961,1
0.4968197807030278,0.42569945870319104,1
-0.5556151192324373,-0.07103210964105207,1
0.08453695878739732,-0.5859269513248988,1
-0.3107011689765918,0.5340890600160492,1
-0.5674678972300832,-0.08514262128279483,1
0.4885869651957522,-0.4800123591781382,1
-0.1440053532131716,0.5835507847007041,1
0.459952231051913,0.2938942689796549,1
0.5487874942563246,0.20852994867564506,1
0.09380808272093571,-0.20289964476145667,1
0.1061461237990673,-0.52599547050856,1
-0.4614824144955991,-0.5033276456945511,1
0.4894612785564374,0.3118790966064226,1
