a,b,Y
2.1216094253876285,0.6495748063018184,2
1.205119351157013,1.2905999702134088,1
-0.49960962949108256,0.2558763539682793,2
-0.3451202164261644,1.0634329435960372,2
-1.133468845402732,0.8809283895893736,2
1.0804230544588407,1.1256344065075565,1
-0.15536786404855576,1.4354367308937879,2
-0.3835469355093902,0.16416039492415166,2
0.22616219539619384,-0.9000917225908934,2
1.3360494930465818,-0.7505583663172771,2
2.735499380256064,1.6777724697292158,2
0.8657666831553084,0.9655745943939685,1
1.0331933715870727,0.8191363695954131,1
-0.804929393722911,0.5989337807301013,2
-0.835067782045489,0.34967663281172695,2
0.66832876659742,-1.008203388567759,2
0.49697221099229505,-0.7591937190443077,2
-1.7063403368512748,-0.14681118074723243,0
-0.3269774849415867,-0.39095049787562414,0
0.5931026132351952,0.3128950421275436,1
