a,b,Y
-1.296169266326832,-0.27493182081850714,1
0.936252372064007,-0.8980810752812023,0
-1.6120398065089414,1.8759745938579677,1
-1.6282026532669138,-0.5646361929055409,1
-0.31311712058057684,1.8877423169994036,1
0.13745688649025095,1.9933984805621519,1
-2.335437473585902,-1.022174309691237,1
0.381509445268111,0.5338687776206522,0
-1.3384322981400065,1.5231426013332554,1
0.8134737556066437,0.6476964074449532,0
0.414005159699828,-0.320009263832657,0
-0.19942433018600322,-0.6034589928884535,0
-0.9007247306547972,0.30385378477756414,0
-0.4920864107962542,-0.29317532877037317,0
0.18704487577210577,-0.8956479863239372,0
0.043241874653032954,1.190876280776187,1
-0.8790880864991164,0.2511784549996931,0
0.5488459249427584,-1.7975381021380832,1
-0.3161024612446206,0.09612785693827562,0
-0.46599372726329363,1.407498378235546,1
-0.517760108676677,1.4108832111641436,1
-0.489825847960297,1.1557511355321541,1
0.41079730114646984,-0.6464060437675746,0
0.900593527515696,-1.1411140605323167,1
-0.2400859087866215,-0.5997610624166059,0
-1.4225582320095496,-1.8690148963106905,1
-0.5567009873744273,-0.2637546255960735,0
-0.09455877802302066,-1.396743046023771,1
-0.6302878497674971,0.4059476245870121,0
0.3390934882805823,0.5102179937069053,0
-0.5780726797853979,0.2240246048981428,0
0.5593985118386748,0.9169050960005101,0
1.3554120180164098,-1.3044770995623545,1
0.5917587895690077,-1.1441775968680457,1
-0.7774780290465716,1.3352899622447933,1
-0.7547290816478919,1.1784091268094818,1
-1.7299647446158963,1.0529344124453062,1
1.2462620717398232,0.13095431112697317,1
0.7475708771092356,-1.1836193213431987,1
1.3360831000763294,0.32991400331937,1
0.35653537451973116,-1.0632247059833022,1
0.04476620904436109,-0.0804744287428742,0
0.5792835818980697,0.45921842390556805,0
-1.6778304731211082,-0.47046477261035385,1
-0.01017754455610028,1.2484220013025613,1
0.8107959442464168,-0.31837562700357763,0
0.5880959305357031,0.7461974014453705,0
-1.278002035560856,1.206896222202137,1
0.7888085575432957,-1.1949931360624166,1
-1.3006300168300107,-1.048335991772908,1
0.8451872244460698,-0.20350856574724924,0
0.1569515261061639,-0.7510276026128946,0
