a,b,Y
0.3207410181363783,-1.328327227853847,1
-0.2638742461362306,-0.14421733307937773,0
1.2494844027603766,0.5616195902864674,1
-0.14411058615672898,1.0868357685873258,1
-1.3734013648787846,0.8531874760401833,1
-2.5346896669242156,-1.485878161901482,1
-1.0629374738671253,0.4238872812891904,1
0.017700686738625574,0.13774684447022137,0
-1.7453615699266594,0.27217490226742114,1
0.21258263054337317,-0.67501597999925,1
0.12244403271172008,-0.865721022951552,1
0.887835463712644,-0.6382802645723374,1
-0.33861803085313746,-0.8828595913666943,1
0.5831870006729711,0.8130114238346572,1
0.7397298090096953,0.4939767631331179,1
0.3151804112108509,0.3954502376897323,0
-1.0019089478867802,1.298024861107107,1
0.9880185433022723,-0.38438937183866023,1
-0.7907557014638829,-1.4838002653243694,1
-1.2992464934490173,-2.273997578494199,1
-0.9488112887321134,1.6520425023424714,1
0.4680561149457294,0.1314177829103786,0
0.11061917183814786,0.0891575492978678,0
0.4117972194570503,0.9687103536008816,1
0.3242076071128353,0.7454437547707543,1
0.7843979987751887,0.37849632991651866,1
1.5029861500665131,-0.0015201561668959909,1
0.05954705728095736,-0.3620211641856772,0
0.8165080565149662,0.26164941556059934,1
0.7476022859199253,0.5743605928458948,1
-0.4305000504455844,-0.7001118781221225,1
1.838952618798268,1.200820016518366,1
-0.8479205446745528,3.10244981942921,1
0.2265441107807916,1.03385059953055,1
0.6344927714042671,1.492312684152779,1
-0.6269999386504542,2.6866837702562254,1
0.5770522777087812,0.9777700896357926,1
-0.38490942092497665,-2.492551442583634,1
0.7551839959825462,-0.3910170797317386,0
0.36059880516178494,0.7492011013332331,1
-1.086257428950179,-0.2299577970052639,1
-0.8408330435885726,-1.295677262216801,1
-0.2558223285548847,0.48575551195471006,0
-0.07150112093104784,-0.8924982655683079,1
0.24304546843895977,0.5861803582047058,1
-1.3488233933685096,-0.512003883591791,1
-0.5695072078480712,0.3617194822789122,1
-0.9270806066615411,-0.9899694194597216,1
-0.5988351637413312,-0.7161495376253204,1
0.15788905058737526,0.6038042332362216,0
-1.4725388237120478,0.8601019610524561,1
-0.3645364673242224,-0.405718644132401,0
-1.2819597351005607,0.9199075038099307,1
0.2977621457471472,1.701231277253586,1
-0.5593058333240318,0.0721586929888647,1
-0.5305385627884207,0.6825586042011302,1
0.6315517905723071,0.5273809297250637,1
0.9332594782840257,0.6844436318635123,1
0.24076903535217437,-0.09143497805787741,0
1.5034836934759854,-0.044067551887303984,1
0.5669924242434181,0.462464791360717,1
-0.04263900763485608,-1.2474335555353608,1
-0.42790426509303603,-0.7131163488457058,1
1.4679434201875585,-2.2733337941489395,1
1.013320102789361,0.020695154186439857,1
0.04635764493550811,1.0908961812569495,1
-1.6494875831403801,-1.1767478111514786,1
0.48136221784187216,-1.5971207039689348,1
0.24600529905953517,0.2983806834540716,0
1.0594208309662807,2.0736468548248483,1
0.9881617438540795,-0.7285647381858438,1
1.1897506135244607,0.5274089613081647,1
0.9762149364748494,2.7914554586085254,1
-1.5812986099791901,1.978572330222805,1
0.5890976127019051,-2.4794688794141457,1
-0.2227740648301464,1.0226596235498122,1
-1.386420174268342,-0.4755127722649261,1
-0.0008383127875953735,0.004011641292798611,0
0.9030178397417536,-0.8611349758194581,1
-0.26765286970456015,0.04288841674420514,0
0.0659293834738316,0.4536977317072373,0
-1.3999991591556864,1.1790078050036197,1
1.0626074414500344,-0.07356099100284118,1
-0.8760900546250721,-1.278650536918877,1
-0.4880105070559907,0.8978933246486469,1
-1.1501447386274972,0.23133639319673752,1
0.6306894157530615,-0.050880178880790265,1
0.9994698276633104,0.05942416757996522,1
-2.008664070396263,-1.3912434718956865,1
-0.23909645664071955,1.077979913010537,1
-0.34213676322214504,0.7803505401840368,1
0.3139431005991567,-1.2514195238157186,1
0.5022369316099108,-0.9565075155224916,1
-0.9349321829542901,1.0802108670460162,1
-0.056681943295357466,0.2877557708200519,0
0.4257575613795042,2.240210913658003,1
0.5165023699762524,1.609834340799358,1
-0.1371838182094074,1.0199025964233375,1
0.5866488777089943,-0.35621519664916257,0
