a,b,Y
0.13315659114599582,-0.152740913843885,0
-0.05784780888623675,0.036786887678759386,0
-0.29220181089976255,0.06311623407739374,0
0.08142933359307407,0.05385043023578953,0
0.03178585262317754,-0.14603705562721123,0
0.08189884943842811,0.03430700850562012,0
-0.11946368430472165,-0.11866015174491902,0
-0.015059071343348662,0.13677312920695434,0
-0.015471717378113438,-0.07376127119857759,0
-0.0962139891364506,0.1934057504204022,0
0.02049975825388517,-0.13240836648471635,0
-0.0732342016719037,-0.008687784057754017,0
-0.14102503599931784,-0.04350735455756292,0
0.08349100682592397,0.0473712692966727,0
-0.13439036858463324,-0.05007626109629403,0
-0.016845262550735176,-0.2130407893587424,0
-0.0052532377921322496,-0.0519215205947273,0
-0.051896546405245984,0.18030287320330096,0
0.046011230557225086,-0.02972762132074874,0
-0.057865868347091134,-0.035256841980899616,0
-0.011340797298800977,-0.12113097391636661,0
0.003034151517385801,0.003267051882378227,0
-0.022819225765882464,0.13781435681311216,0
-0.033703949915193564,-0.00837762125925196,0
0.006273003772804851,-0.034492855443471714,0
0.29387143151892353,-0.02305156624696897,0
0.07018851574066728,0.14719364618710695,0
-0.06905649047989414,0.2111054805498338,0
0.013848478546932703,-0.07302910866257166,0
-0.15023246638423782,-0.18814548872117048,0
-0.04749365811544611,0.1520716619154301,0
0.2479440856864434,0.011671754766007132,0
0.08884301495738232,0.16590123629663908,0
0.1238721582223455,-0.14176577192890225,0
0.04088453116643462,-0.16413615175353363,0
-0.11170822171041486,-0.04971030914560523,0
0.07327213824774544,-0.10698777120485735,0
-0.05058408695398575,0.1225859616749928,0
-0.06814791720742183,0.00825581901221914,0
-0.11086973439905201,0.011384155154352813,0
0.22319768028465845,-0.0012170801629334403,0
0.09132510800890904,-0.20820766530195167,0
0.040628737011994924,0.07767145614770295,0
-0.1477292507201173,-0.013256495988975537,0
0.018912907424342117,-0.10630930606028957,0
0.08326966620334617,0.02216183288424575,0
0.04005456501713494,0.07458110167299113,0
0.0520931715726882,-0.1531332729487521,0
0.06231042258827723,-0.04380733935876541,0
0.07552470486302183,0.011180635925953078,0
-0.16387610267614383,0.11240976525772489,0
-0.03544891618129988,0.021092582333264873,0
0.026155016532447836,0.11754021178391508,0
0.08412909289778284,0.07883641950199644,0
0.16146058848282197,-0.0510811604713621,0
0.0274856257860121,-0.07625816248806994,0
-0.10788901975455603,-0.07465049521226835,0
0.023010909240516877,0.05870847307098853,0
-0.15007196776615864,-0.275661065518777,0
0.07346019001279316,-0.030424353165476217,0
0.1158213303778314,-0.087022671002551,0
-0.05224982568926228,-0.16027289513522436,0
0.03838975417338099,0.09600603522352935,0
0.024268710542909366,0.2206240295011903,0
0.10627293715734515,0.1101937569307377,0
0.06250573476857019,-0.12493746659500171,0
-0.040175391837225086,-0.10077336667509165,0
-0.0020226387908669234,-0.020063837599738635,0
0.04102645012953099,0.09055473281614683,0
-0.07968114320015611,0.07163425979533766,0
0.1490544606823416,-0.024945648388824185,0
0.0026260740446260077,-0.11900468455861735,0
0.10982217269300219,0.13044923202672068,0
-0.08785464822412276,0.24404473190030382,0
0.04432248898247295,-0.03626860510964074,0
-0.035168709930975074,0.06881591787574866,0
-0.11816197740136379,0.0275317337213951,0
-0.04220847530370789,0.02462139459751967,0
-0.15419557817975485,0.013881743320291582,0
-0.19106609249156853,0.03315281923172782,0
-0.1887257398505444,0.04552005191295008,0
0.12657522669875595,-0.20233707606175827,0
0.04806322056774889,-0.15831587754205123,0
0.022859327192995372,-0.2327696515822083,0
0.10625608354933756,-0.12036171998008827,0
0.06656509267775061,-0.12284894666003997,0
-0.0406998165706989,0.07342198539472822,0
-0.0023862316851184905,-0.034758225806555486,0
-0.039231672948232564,-0.032233603705702205,0
0.12013762353995408,-0.13554195387599952,0
-0.029167489543262804,-0.0574361996609435,0
-0.09629972424965055,-0.21720640391794777,0
-0.0008051067761013713,-0.17436925580115534,0
-0.0765463414809794,-0.008378958109056547,0
0.031936032653331496,-0.022563473013007693,0
0.019715988898085037,-0.07569345401277627,0
0.09377642435646294,-0.02821304851334317,0
0.08965399608419232,0.03943150951069047,0
0.09274778700239633,0.03285620297640183,0
-0.13320655999406794,-0.12732736825056024,0
0.4389762795329876,-0.4588848249608428,1
0.5328170482477497,0.21053756483958083,1
0.4012926685089665,-0.42036463799897084,1
0.5590348711322021,0.6003214600182486,1
0.5135373624795837,-0.1442539181582267,1
-0.2764333264746759,-0.5186563809053274,1
-0.5278760126131874,0.4356602229626626,1
0.2253068883422272,-0.476683107244795,1
0.2327821769006748,-0.5134846719075258,1
-0.20026458153119053,-0.3901490520992708,1
-0.5109057468043114,-0.18047691633214735,1
-0.5119055085712839,0.006641346267135728,1
-0.5150479750126116,-0.015583107480917478,1
0.043112255699354514,-0.5048450029918449,1
-0.06863065398833693,0.4673198543628065,1
-0.4988172454814893,0.14503907321456694,1
0.4259426194883007,-0.1839678034330517,1
-0.16707010502404107,-0.5019997305842034,1
0.0518709084811788,-0.5105921270404047,1
-0.4048940022744394,-0.3024232735151924,1
0.2436537008373228,0.4352550430306647,1
0.028592980738990345,0.5761227903534885,1
-0.5206204801232095,0.3864447799930373,1
0.30575006684769157,0.5449787831673257,1
0.484536660526483,-0.3825944705385744,1
0.5016383941553443,-0.4362212267625184,1
0.4549161157007557,0.016240326308252173,1
-0.5729721484078107,-0.09204802263847212,1
-0.5114768628481535,-0.445675857501416,1
0.3653822812988883,0.19318715673934736,1
-0.429767115147346,-0.38841077592180406,1
0.07985497414226114,-0.5505973732603626,1
0.5533734288650926,0.03613222683688108,1
0.19113991959643703,0.4883880963883963,1
0.10346936243728505,0.3756382081005394,1
0.035406014804180506,-0.4770794560824292,1
-0.5152794429315429,0.21720853168213886,1
-0.6180371955441087,-0.1573688471338883,1
0.0356793737049723,-0.5093262472766238,1
-0.49517110429274325,-0.27909615171532354,1
-0.27299531669832033,0.39572544453123637,1
0.11522369691769181,-0.5107615773823755,1
-0.5687223501033551,0.46831698508383474,1
-0.45654710009663,-0.3170868847417777,1
-0.5170181578708667,-0.3310012757616091,1
-0.5057080994267992,0.15712123887341548,1
0.25463477418450986,0.5095362256863675,1
0.3334956778536841,-0.3706206904101952,1
-0.26546108846527056,-0.4955813954173531,1
-0.3239186229738201,-0.6865388668775958,1
-0.5295015633940786,0.1847025178241305,1
0.11693097172466457,0.7009687960009321,1
0.48800480548607295,0.30199031710143304,1
0.4577856902845501,0.20583594744154726,1
-0.4496861992962172,-0.670446484257991,1
-0.2199936535818841,0.5300363720204693,1
-0.5131123869276677,0.4326120809414521,1
-0.554744915333188,0.3579257220771046,1
0.3699366490189192,0.21937775953642968,1
0.47693149934056667,-0.5199083609844494,1
-0.4784271167975863,0.04044224302537161,1
-0.10753691902437584,-0.4382154807622092,1
-0.2335013347885464,-0.4185644066538168,1
-0.09211070453344433,-0.3602277054804939,1
0.0166017542609369,-0.49849581498786,1
-0.3010054027992274,-0.5120272653482818,1
-0.6123618210816401,0.2886764849012925,1
0.1190211896110693,0.4527417906454705,1
-0.6111739076353866,0.0013214566597130745,1
-0.6092864288440281,0.09214903715554765,1
-0.09029810936458263,0.5151349787701827,1
0.3676179079136638,0.4653781888313189,1
0.48535316343277435,-0.49036621313290274,1
0.12172186309664675,-0.6016155299989673,1
0.36380104452448125,-0.5045012118970431,1
-0.5448254120593687,-0.37578687768835356,1
-0.3450681303984799,-0.6287306404106882,1
0.18085642562267815,0.5446814924342669,1
0.5957206177382762,-0.2680855400795443,1
0.4725197986298467,0.4945174932059403,1
-0.6668876466847711,-0.12283127339331193,1
-0.4051522210624278,-0.5181048243502933,1
-0.4977638024572835,-0.25561775198855524,1
-0.50306299472899,-0.3480025431661067,1
-0.5270834881805985,0.22875571731539562,1
0.4842463976776375,-0.2026378345340706,1
0.15215127302062553,-0.602543074027235,1
-0.24468748842939303,-0.5417758533861433,1
-0.0010774903480557374,-0.7758396576207058,1
-0.2142911975883902,0.574331789386431,1
-0.5789458709842004,0.027618543044785365,1
-0.37888912490118076,0.4418934471397003,1
0.4777696152411321,0.18401486797961217,1
-0.5612516526839829,0.05345494141761112,1
0.5124097172106654,-0.26884762555206226,1
0.06985717816822204,-0.4576679526858244,1
0.5128856130206353,-0.2338782935023046,1
0.5631517518951398,-0.4948753809341779,1
0.2394857441568671,-0.5402810238139889,1
-0.28040773074361347,-0.5307053361403022,1
