a,b,Y
-0.5738742658078508,-0.9999999999999999,0
-1.0,-0.02675146357836643,0
1.0,-0.3622382777133557,0
0.9999999999999999,-0.9919287684335698,0
-1.0,-0.5633709237870695,0
-0.2027647452142047,-1.0,0
1.0,-0.022071273074312447,0
0.018899904836773347,1.0,0
-0.34865453374510297,1.0,0
-0.9999999999999999,0.6546184105642966,0
-0.9999999999999998,0.9518650740965581,0
0.6712235091251584,-1.0000000000000002,0
-0.9999999999999999,0.6721710468719692,0
-0.09081563004304956,-1.0,0
-1.0,-0.4853502392154413,0
-0.2286780295055721,1.0,0
-0.9999999999999999,0.8915079834159069,0
-1.0000000000000002,-0.9588272707946114,0
-1.0,0.2753268990412606,0
1.0,-0.6209103870868748,0
-1.0,-0.349961440250414,0
-0.9999999999999999,0.35701430413370694,0
0.6561658084350606,-1.0000000000000002,0
1.0,-0.7816071603808925,0
-0.18156721607133613,1.0,0
-0.6944807949005899,1.0,0
-0.9999999999999999,0.5280108840154206,0
0.6207690823034464,-1.0000000000000002,0
-0.24504098340908514,1.0,0
0.4505653855643868,-1.0,0
-0.3046891833127669,1.0,0
1.0,-0.05352942499583779,0
-1.0000000000000002,-0.9573580486734142,0
0.9012699612861812,-1.0000000000000002,0
1.0,0.037210787679546,0
-0.9600005390760062,-0.9999999999999998,0
1.0,-0.22615918345665764,0
1.0,-0.5368749805393531,0
0.748970611114631,-1.0000000000000002,0
1.0,-0.8521013989151283,0
1.0,0.6961207375320593,0
-1.0,-0.5993174827389908,0
-0.5633863539933232,1.0,0
-0.7209442160461642,1.0,0
-0.1107099278147094,1.0,0
-1.0,0.16378171115133033,0
1.0,0.32239259230886663,0
1.0,-0.7545454959097444,0
-1.0000000000000002,-0.6808161080668175,0
-0.8829129086933442,1.0,0
0.17145207707960847,1.0,0
1.0,-0.07170005011510039,0
0.4092693318369301,1.0,0
1.0,0.9132485576529841,0
1.0,0.6778752523153846,0
0.12048238085393885,-1.0,0
-0.6903049145295097,-0.9999999999999998,0
0.19944122413292045,-1.0,0
0.37961623154085405,1.0,0
0.01981641690277309,1.0,0
0.781323833411895,-1.0000000000000002,0
-0.48311428233777404,-0.9999999999999999,0
0.6259630539677012,-1.0000000000000002,0
-0.8815249587053541,1.0,0
-0.6752152100901779,1.0,0
-1.0,-0.06486552982154979,0
-0.35463369128338335,-0.9999999999999999,0
-1.0000000000000002,-0.6348189501995473,0
0.171420811189992,-1.0,0
