a,b,Y
0.42168104263516937,0.08426740841883751,0
0.19700363475127658,-0.05933239112824604,0
-0.225937530886775,0.30825659622019774,0
0.14501985377646112,0.10826576393734527,0
0.07238831458621468,0.6756623781742284,0
0.12180490847744839,0.3353532743978842,0
0.060519199804327906,-0.0495681919446428,0
-0.12685850644237617,-0.37460027535675766,0
0.09960288457928851,0.016924933713667153,0
-0.06508482435275154,0.1952043842004398,0
0.06813522356498955,0.22540088601273023,0
-0.4706639214292442,0.0006115476620563682,0
-0.06353366963517376,-0.2950105596597068,0
0.12841072828189457,-0.47131499616281336,0
0.014545139422340198,0.19532832321145055,0
0.05843241990966749,0.11204025424548279,0
-0.08269728923045583,-0.02460536744245416,0
-0.0641453937746334,0.14769149956210456,0
-0.043512982459836,0.4063412058155971,0
-0.13475248843928578,0.017784874093047572,0
-0.49635668717436454,-0.14643234910150058,0
-0.16394171948463557,-0.3478892252514183,0
0.10015061189196983,-0.18635363179355502,0
0.07204204186724865,0.017753766974740483,0
0.06389466385973379,0.06730846768993459,0
-0.029299565984302157,-0.07591155327782712,0
-0.0988951877263496,-0.09614199999780948,0
0.4182032831942623,0.14133680675906796,0
-0.17774234249235069,-0.470991206155396,0
0.02339984974341774,-0.05597733474747403,0
-0.21312838330654105,0.03356981311131266,0
-0.09361766542156759,-0.13830176488288082,0
0.38275480604675916,0.08240933086838924,0
-0.07720496486539714,0.3163073866149516,0
0.24664679863795716,0.11362643642269595,0
-0.09233743958535896,-0.005042580446191867,0
0.016846910639209012,-0.05622152546786993,0
-0.025889430353676985,0.2650680237322339,0
0.2195617082653088,0.3463798137074253,0
-0.20565429256272616,0.22912303565421901,0
-0.0014244893774829394,-0.3178113211331359,0
-0.16302664945364218,-0.2803008079990548,0
0.09298086181818624,0.12347475040692919,0
-0.1812516185587647,-0.10798517945548941,0
0.2150743801723369,0.04949532020008902,0
-0.3128609027992844,-0.27341631871932903,0
-0.07130491982491359,0.3193002019652742,0
0.3807571210422237,-0.053574559524945775,0
-0.22800559485074778,-0.0024177054341652953,0
-0.363644397150352,-0.08853423550336531,0
0.031609033055328965,-0.005711977185836452,0
0.10055845825258539,-0.11413756094775557,0
0.1567761320828155,-0.25278092184392914,0
0.021710802559536405,0.004347368476000184,0
-0.036078359721758844,-0.13110492452117117,0
-0.2734634188985769,0.15384272191639045,0
0.15856541627694076,0.10086411405886414,0
0.07301136013225673,-0.0795159953424251,0
-0.05082389408334686,0.29081966492563244,0
0.20906630477161434,-0.002420201684982609,0
-0.17274350115691942,0.06913841081230433,0
0.10091981225979225,0.3628613242080183,0
0.633416642456571,-0.23675331789012635,0
-0.16238108091020265,0.05989871182279576,0
-0.2364719401524488,0.21559016898430633,0
0.1677491525437489,-0.04164794605456898,0
-0.10425167070563934,-0.1421350128725873,0
-0.14288746905427102,0.24514565606559935,0
-0.018181080130653723,-0.24767208730394563,0
-0.2536110226914528,0.011288350327796381,0
-0.19044423618086323,0.2894209219638874,0
-0.07201657751086182,-0.11897090258463457,0
-0.08263081029345737,0.09188288005910106,0
-0.11243649183629563,0.07677306367645681,0
0.19622467731612125,0.11521720057576952,0
-0.19365338977862923,-0.03581643212081851,0
0.48470858176924286,-0.016379725088698456,0
0.4524481178793308,0.11583904523940387,0
0.469986562888845,0.059612982480581826,0
0.18436102231108376,0.2526220641997098,0
-0.24139965560484522,-0.10566829762136042,0
0.17928150943778576,0.029116046250329167,0
0.08947886826175006,-0.30455328720305824,0
0.14562342606108178,-0.3072351856958251,0
0.17016882124358185,-0.18635917580692407,0
-0.03446891981439301,-0.1786731578739094,0
-0.2053432992060894,0.26382398470494095,0
0.1017927234502249,0.5588723327250723,0
0.3385210276961066,-0.3169983033432203,0
0.2596840774120969,-0.0003808362988072957,0
-0.04153709231153089,-0.1647601827092704,0
0.13381329004550527,0.34908016240943185,0
0.08617493791419754,0.03809640749540817,0
-0.3613666369156796,-0.22771318951985187,0
-0.0527055085921079,-0.22980512220298302,0
0.02657782886782368,-0.28246801627352724,0
0.016925606082773794,0.03708502068341898,0
-0.28311323508131464,0.025285052541832692,0
0.16485274169104938,-0.1461393335786245,0
-0.09043035621416905,0.37834411591641076,0
-0.6093516658867119,-0.11145894443102032,1
-0.5116360494044119,0.04848467272369616,1
0.31831882177150234,0.47618972069707965,1
-0.5333765942781656,-0.22880532362168152,1
-0.6198761116420286,-0.2671306517880949,1
0.4559066377605296,0.4776070446500866,1
0.49702486325756834,-0.37992578998318616,1
-0.033810447663321794,-0.45893905053803047,1
0.4999070456392462,0.18479320750272324,1
-0.39657908777966494,-0.28811092637404423,1
-0.6246143500507549,0.5330933314902981,1
0.19582882927974177,-0.49869742695388714,1
